영업일자,영업장명_메뉴명,매출수량,요일,주중,주말,공휴일
2023-05-11,화담숲주막_콜라,18,목,1,0,0
2023-05-12,화담숲주막_콜라,14,금,1,0,0
2023-05-13,화담숲주막_콜라,51,토,0,1,0
2023-05-14,화담숲주막_콜라,55,일,0,1,0
2023-05-15,화담숲주막_콜라,0,월,1,0,0
2023-05-16,화담숲주막_콜라,11,화,1,0,0
2023-05-17,화담숲주막_콜라,7,수,1,0,0
2023-05-18,화담숲주막_콜라,3,목,1,0,0
2023-05-19,화담숲주막_콜라,26,금,1,0,0
2023-05-20,화담숲주막_콜라,46,토,0,1,0
2023-05-21,화담숲주막_콜라,24,일,0,1,0
2023-05-22,화담숲주막_콜라,0,월,1,0,0
2023-05-23,화담숲주막_콜라,7,화,1,0,0
2023-05-24,화담숲주막_콜라,11,수,1,0,0
2023-05-25,화담숲주막_콜라,22,목,1,0,0
2023-05-26,화담숲주막_콜라,7,금,1,0,0
2023-05-27,화담숲주막_콜라,18,토,0,1,1
2023-05-28,화담숲주막_콜라,8,일,0,1,0
2023-05-29,화담숲주막_콜라,18,월,1,0,0
2023-05-30,화담숲주막_콜라,16,화,1,0,0
2023-05-31,화담숲주막_콜라,5,수,1,0,0
2023-06-01,화담숲주막_콜라,11,목,1,0,0
2023-06-02,화담숲주막_콜라,2,금,1,0,0
2023-06-03,화담숲주막_콜라,23,토,0,1,0
2023-06-04,화담숲주막_콜라,50,일,0,1,0
2023-06-05,화담숲주막_콜라,23,월,1,0,0
2023-06-06,화담숲주막_콜라,70,화,1,0,1
2023-06-07,화담숲주막_콜라,8,수,1,0,0
2023-06-08,화담숲주막_콜라,6,목,1,0,0
2023-06-09,화담숲주막_콜라,6,금,1,0,0
2023-06-10,화담숲주막_콜라,24,토,0,1,0
2023-06-11,화담숲주막_콜라,8,일,0,1,0
2023-06-12,화담숲주막_콜라,0,월,1,0,0
2023-06-13,화담숲주막_콜라,7,화,1,0,0
2023-06-14,화담숲주막_콜라,9,수,1,0,0
2023-06-15,화담숲주막_콜라,9,목,1,0,0
2023-06-16,화담숲주막_콜라,7,금,1,0,0
2023-06-17,화담숲주막_콜라,35,토,0,1,0
2023-06-18,화담숲주막_콜라,26,일,0,1,0
2023-06-19,화담숲주막_콜라,0,월,1,0,0
2023-06-20,화담숲주막_콜라,2,화,1,0,0
2023-06-21,화담숲주막_콜라,0,수,1,0,0
2023-06-22,화담숲주막_콜라,5,목,1,0,0
2023-06-23,화담숲주막_콜라,16,금,1,0,0
2023-06-24,화담숲주막_콜라,16,토,0,1,0
2023-06-25,화담숲주막_콜라,24,일,0,1,0
2023-06-26,화담숲주막_콜라,0,월,1,0,0
2023-06-27,화담숲주막_콜라,7,화,1,0,0
2023-06-28,화담숲주막_콜라,3,수,1,0,0
2023-06-29,화담숲주막_콜라,3,목,1,0,0
2023-06-30,화담숲주막_콜라,16,금,1,0,0
2023-07-01,화담숲주막_콜라,28,토,0,1,0
2023-07-02,화담숲주막_콜라,7,일,0,1,0
2023-07-03,화담숲주막_콜라,0,월,1,0,0
2023-07-04,화담숲주막_콜라,0,화,1,0,0
2023-07-05,화담숲주막_콜라,2,수,1,0,0
2023-07-06,화담숲주막_콜라,2,목,1,0,0
2023-07-07,화담숲주막_콜라,3,금,1,0,0
2023-07-08,화담숲주막_콜라,22,토,0,1,0
2023-07-09,화담숲주막_콜라,8,일,0,1,0
2023-07-10,화담숲주막_콜라,0,월,1,0,0
2023-07-11,화담숲주막_콜라,0,화,1,0,0
2023-07-12,화담숲주막_콜라,0,수,1,0,0
2023-07-13,화담숲주막_콜라,1,목,1,0,0
2023-07-14,화담숲주막_콜라,0,금,1,0,0
2023-07-15,화담숲주막_콜라,6,토,0,1,0
2023-07-16,화담숲주막_콜라,8,일,0,1,0
2023-07-17,화담숲주막_콜라,0,월,1,0,0
2023-07-18,화담숲주막_콜라,4,화,1,0,0
2023-07-19,화담숲주막_콜라,2,수,1,0,0
2023-07-20,화담숲주막_콜라,5,목,1,0,0
2023-07-21,화담숲주막_콜라,1,금,1,0,0
2023-07-22,화담숲주막_콜라,7,토,0,1,0
2023-07-23,화담숲주막_콜라,0,일,0,1,0
2023-07-24,화담숲주막_콜라,0,월,1,0,0
2023-07-25,화담숲주막_콜라,3,화,1,0,0
2023-07-26,화담숲주막_콜라,5,수,1,0,0
2023-07-27,화담숲주막_콜라,2,목,1,0,0
2023-07-28,화담숲주막_콜라,5,금,1,0,0
2023-07-29,화담숲주막_콜라,7,토,0,1,0
2023-07-30,화담숲주막_콜라,4,일,0,1,0
2023-07-31,화담숲주막_콜라,0,월,1,0,0
2023-08-01,화담숲주막_콜라,7,화,1,0,0
2023-08-02,화담숲주막_콜라,2,수,1,0,0
2023-08-03,화담숲주막_콜라,7,목,1,0,0
2023-08-04,화담숲주막_콜라,4,금,1,0,0
2023-08-05,화담숲주막_콜라,7,토,0,1,0
2023-08-06,화담숲주막_콜라,5,일,0,1,0
2023-08-07,화담숲주막_콜라,0,월,1,0,0
2023-08-08,화담숲주막_콜라,7,화,1,0,0
2023-08-09,화담숲주막_콜라,7,수,1,0,0
2023-08-10,화담숲주막_콜라,0,목,1,0,0
2023-08-11,화담숲주막_콜라,2,금,1,0,0
2023-08-12,화담숲주막_콜라,8,토,0,1,0
2023-08-13,화담숲주막_콜라,15,일,0,1,0
2023-08-14,화담숲주막_콜라,11,월,1,0,0
2023-08-15,화담숲주막_콜라,25,화,1,0,1
2023-08-16,화담숲주막_콜라,1,수,1,0,0
2023-08-17,화담숲주막_콜라,2,목,1,0,0
2023-08-18,화담숲주막_콜라,3,금,1,0,0
2023-08-19,화담숲주막_콜라,12,토,0,1,0
2023-08-20,화담숲주막_콜라,7,일,0,1,0
2023-08-21,화담숲주막_콜라,0,월,1,0,0
2023-08-22,화담숲주막_콜라,0,화,1,0,0
2023-08-23,화담숲주막_콜라,1,수,1,0,0
2023-08-24,화담숲주막_콜라,0,목,1,0,0
2023-08-25,화담숲주막_콜라,1,금,1,0,0
2023-08-26,화담숲주막_콜라,22,토,0,1,0
2023-08-27,화담숲주막_콜라,22,일,0,1,0
2023-08-28,화담숲주막_콜라,0,월,1,0,0
2023-08-29,화담숲주막_콜라,0,화,1,0,0
2023-08-30,화담숲주막_콜라,5,수,1,0,0
2023-08-31,화담숲주막_콜라,1,목,1,0,0
2023-09-01,화담숲주막_콜라,6,금,1,0,0
2023-09-02,화담숲주막_콜라,32,토,0,1,0
2023-09-03,화담숲주막_콜라,34,일,0,1,0
2023-09-04,화담숲주막_콜라,0,월,1,0,0
2023-09-05,화담숲주막_콜라,8,화,1,0,0
2023-09-06,화담숲주막_콜라,4,수,1,0,0
2023-09-07,화담숲주막_콜라,5,목,1,0,0
2023-09-08,화담숲주막_콜라,45,금,1,0,0
2023-09-09,화담숲주막_콜라,31,토,0,1,0
2023-09-10,화담숲주막_콜라,31,일,0,1,0
2023-09-11,화담숲주막_콜라,0,월,1,0,0
2023-09-12,화담숲주막_콜라,8,화,1,0,0
2023-09-13,화담숲주막_콜라,3,수,1,0,0
2023-09-14,화담숲주막_콜라,7,목,1,0,0
2023-09-15,화담숲주막_콜라,10,금,1,0,0
2023-09-16,화담숲주막_콜라,27,토,0,1,0
2023-09-17,화담숲주막_콜라,15,일,0,1,0
2023-09-18,화담숲주막_콜라,0,월,1,0,0
2023-09-19,화담숲주막_콜라,6,화,1,0,0
2023-09-20,화담숲주막_콜라,1,수,1,0,0
2023-09-21,화담숲주막_콜라,11,목,1,0,0
2023-09-22,화담숲주막_콜라,14,금,1,0,0
2023-09-23,화담숲주막_콜라,74,토,0,1,0
2023-09-24,화담숲주막_콜라,76,일,0,1,0
2023-09-25,화담숲주막_콜라,0,월,1,0,0
2023-09-26,화담숲주막_콜라,5,화,1,0,0
2023-09-27,화담숲주막_콜라,8,수,1,0,0
2023-09-28,화담숲주막_콜라,86,목,1,0,1
2023-09-29,화담숲주막_콜라,116,금,1,0,1
2023-09-30,화담숲주막_콜라,98,토,0,1,1
2023-10-01,화담숲주막_콜라,112,일,0,1,0
2023-10-02,화담숲주막_콜라,94,월,1,0,1
2023-10-03,화담숲주막_콜라,80,화,1,0,1
2023-10-04,화담숲주막_콜라,15,수,1,0,0
2023-10-05,화담숲주막_콜라,22,목,1,0,0
2023-10-06,화담숲주막_콜라,16,금,1,0,0
2023-10-07,화담숲주막_콜라,111,토,0,1,0
2023-10-08,화담숲주막_콜라,120,일,0,1,0
2023-10-09,화담숲주막_콜라,89,월,1,0,1
2023-10-10,화담숲주막_콜라,61,화,1,0,0
2023-10-11,화담숲주막_콜라,47,수,1,0,0
2023-10-12,화담숲주막_콜라,37,목,1,0,0
2023-10-13,화담숲주막_콜라,78,금,1,0,0
2023-10-14,화담숲주막_콜라,75,토,0,1,0
2023-10-15,화담숲주막_콜라,89,일,0,1,0
2023-10-16,화담숲주막_콜라,0,월,1,0,0
2023-10-17,화담숲주막_콜라,97,화,1,0,0
2023-10-18,화담숲주막_콜라,68,수,1,0,0
2023-10-19,화담숲주막_콜라,59,목,1,0,0
2023-10-20,화담숲주막_콜라,67,금,1,0,0
2023-10-21,화담숲주막_콜라,97,토,0,1,0
2023-10-22,화담숲주막_콜라,106,일,0,1,0
2023-10-23,화담숲주막_콜라,102,월,1,0,0
2023-10-24,화담숲주막_콜라,97,화,1,0,0
2023-10-25,화담숲주막_콜라,111,수,1,0,0
2023-10-26,화담숲주막_콜라,108,목,1,0,0
2023-10-27,화담숲주막_콜라,105,금,1,0,0
2023-10-28,화담숲주막_콜라,138,토,0,1,0
2023-10-29,화담숲주막_콜라,153,일,0,1,0
2023-10-30,화담숲주막_콜라,137,월,1,0,0
2023-10-31,화담숲주막_콜라,164,화,1,0,0
2023-11-01,화담숲주막_콜라,109,수,1,0,0
2023-11-02,화담숲주막_콜라,190,목,1,0,0
2023-11-03,화담숲주막_콜라,134,금,1,0,0
2023-11-04,화담숲주막_콜라,166,토,0,1,0
2023-11-05,화담숲주막_콜라,103,일,0,1,0
2023-11-06,화담숲주막_콜라,70,월,1,0,0
2023-11-07,화담숲주막_콜라,48,화,1,0,0
2023-11-08,화담숲주막_콜라,98,수,1,0,0
2023-11-09,화담숲주막_콜라,88,목,1,0,0
2023-11-10,화담숲주막_콜라,62,금,1,0,0
2023-11-11,화담숲주막_콜라,77,토,0,1,0
2023-11-12,화담숲주막_콜라,76,일,0,1,0
2023-11-13,화담숲주막_콜라,39,월,1,0,0
2023-11-14,화담숲주막_콜라,24,화,1,0,0
2023-11-15,화담숲주막_콜라,27,수,1,0,0
2023-11-16,화담숲주막_콜라,10,목,1,0,0
2023-11-17,화담숲주막_콜라,16,금,1,0,0
2023-11-18,화담숲주막_콜라,29,토,0,1,0
2023-11-19,화담숲주막_콜라,36,일,0,1,0
2023-11-20,화담숲주막_콜라,0,월,1,0,0
2023-11-21,화담숲주막_콜라,14,화,1,0,0
2023-11-22,화담숲주막_콜라,1,수,1,0,0
2023-11-23,화담숲주막_콜라,12,목,1,0,0
2023-11-24,화담숲주막_콜라,5,금,1,0,0
2023-11-25,화담숲주막_콜라,41,토,0,1,0
2023-11-26,화담숲주막_콜라,25,일,0,1,0
2023-11-27,화담숲주막_콜라,0,월,1,0,0
2023-11-28,화담숲주막_콜라,0,화,1,0,0
2023-11-29,화담숲주막_콜라,0,수,1,0,0
2023-11-30,화담숲주막_콜라,0,목,1,0,0
2023-12-01,화담숲주막_콜라,0,금,1,0,0
2023-12-02,화담숲주막_콜라,0,토,0,1,0
2023-12-03,화담숲주막_콜라,0,일,0,1,0
2023-12-04,화담숲주막_콜라,0,월,1,0,0
2023-12-05,화담숲주막_콜라,0,화,1,0,0
2023-12-06,화담숲주막_콜라,0,수,1,0,0
2023-12-07,화담숲주막_콜라,0,목,1,0,0
2023-12-08,화담숲주막_콜라,0,금,1,0,0
2023-12-09,화담숲주막_콜라,0,토,0,1,0
2023-12-10,화담숲주막_콜라,0,일,0,1,0
2023-12-11,화담숲주막_콜라,0,월,1,0,0
2023-12-12,화담숲주막_콜라,0,화,1,0,0
2023-12-13,화담숲주막_콜라,0,수,1,0,0
2023-12-14,화담숲주막_콜라,0,목,1,0,0
2023-12-15,화담숲주막_콜라,0,금,1,0,0
2023-12-16,화담숲주막_콜라,0,토,0,1,0
2023-12-17,화담숲주막_콜라,0,일,0,1,0
2023-12-18,화담숲주막_콜라,0,월,1,0,0
2023-12-19,화담숲주막_콜라,0,화,1,0,0
2023-12-20,화담숲주막_콜라,0,수,1,0,0
2023-12-21,화담숲주막_콜라,0,목,1,0,0
2023-12-22,화담숲주막_콜라,0,금,1,0,0
2023-12-23,화담숲주막_콜라,0,토,0,1,0
2023-12-24,화담숲주막_콜라,0,일,0,1,0
2023-12-25,화담숲주막_콜라,0,월,1,0,1
2023-12-26,화담숲주막_콜라,0,화,1,0,0
2023-12-27,화담숲주막_콜라,0,수,1,0,0
2023-12-28,화담숲주막_콜라,0,목,1,0,0
2023-12-29,화담숲주막_콜라,0,금,1,0,0
2023-12-30,화담숲주막_콜라,0,토,0,1,0
2023-12-31,화담숲주막_콜라,0,일,0,1,0
2024-01-01,화담숲주막_콜라,0,월,1,0,1
2024-01-02,화담숲주막_콜라,0,화,1,0,0
2024-01-03,화담숲주막_콜라,0,수,1,0,0
2024-01-04,화담숲주막_콜라,0,목,1,0,0
2024-01-05,화담숲주막_콜라,0,금,1,0,0
2024-01-06,화담숲주막_콜라,0,토,0,1,0
2024-01-07,화담숲주막_콜라,0,일,0,1,0
2024-01-08,화담숲주막_콜라,0,월,1,0,0
2024-01-09,화담숲주막_콜라,0,화,1,0,0
2024-01-10,화담숲주막_콜라,0,수,1,0,0
2024-01-11,화담숲주막_콜라,0,목,1,0,0
2024-01-12,화담숲주막_콜라,0,금,1,0,0
2024-01-13,화담숲주막_콜라,0,토,0,1,0
2024-01-14,화담숲주막_콜라,0,일,0,1,0
2024-01-15,화담숲주막_콜라,0,월,1,0,0
2024-01-16,화담숲주막_콜라,0,화,1,0,0
2024-01-17,화담숲주막_콜라,0,수,1,0,0
2024-01-18,화담숲주막_콜라,0,목,1,0,0
2024-01-19,화담숲주막_콜라,0,금,1,0,0
2024-01-20,화담숲주막_콜라,0,토,0,1,0
2024-01-21,화담숲주막_콜라,0,일,0,1,0
2024-01-22,화담숲주막_콜라,0,월,1,0,0
2024-01-23,화담숲주막_콜라,0,화,1,0,0
2024-01-24,화담숲주막_콜라,0,수,1,0,0
2024-01-25,화담숲주막_콜라,0,목,1,0,0
2024-01-26,화담숲주막_콜라,0,금,1,0,0
2024-01-27,화담숲주막_콜라,0,토,0,1,0
2024-01-28,화담숲주막_콜라,0,일,0,1,0
2024-01-29,화담숲주막_콜라,0,월,1,0,0
2024-01-30,화담숲주막_콜라,0,화,1,0,0
2024-01-31,화담숲주막_콜라,0,수,1,0,0
2024-02-01,화담숲주막_콜라,0,목,1,0,0
2024-02-02,화담숲주막_콜라,0,금,1,0,0
2024-02-03,화담숲주막_콜라,0,토,0,1,0
2024-02-04,화담숲주막_콜라,0,일,0,1,0
2024-02-05,화담숲주막_콜라,0,월,1,0,0
2024-02-06,화담숲주막_콜라,0,화,1,0,0
2024-02-07,화담숲주막_콜라,0,수,1,0,0
2024-02-08,화담숲주막_콜라,0,목,1,0,0
2024-02-09,화담숲주막_콜라,0,금,1,0,1
2024-02-10,화담숲주막_콜라,0,토,0,1,1
2024-02-11,화담숲주막_콜라,0,일,0,1,1
2024-02-12,화담숲주막_콜라,0,월,1,0,1
2024-02-13,화담숲주막_콜라,0,화,1,0,0
2024-02-14,화담숲주막_콜라,0,수,1,0,0
2024-02-15,화담숲주막_콜라,0,목,1,0,0
2024-02-16,화담숲주막_콜라,0,금,1,0,0
2024-02-17,화담숲주막_콜라,0,토,0,1,0
2024-02-18,화담숲주막_콜라,0,일,0,1,0
2024-02-19,화담숲주막_콜라,0,월,1,0,0
2024-02-20,화담숲주막_콜라,0,화,1,0,0
2024-02-21,화담숲주막_콜라,0,수,1,0,0
2024-02-22,화담숲주막_콜라,0,목,1,0,0
2024-02-23,화담숲주막_콜라,0,금,1,0,0
2024-02-24,화담숲주막_콜라,0,토,0,1,0
2024-02-25,화담숲주막_콜라,0,일,0,1,0
2024-02-26,화담숲주막_콜라,0,월,1,0,0
2024-02-27,화담숲주막_콜라,0,화,1,0,0
2024-02-28,화담숲주막_콜라,0,수,1,0,0
2024-02-29,화담숲주막_콜라,0,목,1,0,0
2024-03-01,화담숲주막_콜라,0,금,1,0,1
2024-03-02,화담숲주막_콜라,0,토,0,1,0
2024-03-03,화담숲주막_콜라,0,일,0,1,0
2024-03-04,화담숲주막_콜라,0,월,1,0,0
2024-03-05,화담숲주막_콜라,0,화,1,0,0
2024-03-06,화담숲주막_콜라,0,수,1,0,0
2024-03-07,화담숲주막_콜라,0,목,1,0,0
2024-03-08,화담숲주막_콜라,0,금,1,0,0
2024-03-09,화담숲주막_콜라,0,토,0,1,0
2024-03-10,화담숲주막_콜라,0,일,0,1,0
2024-03-11,화담숲주막_콜라,0,월,1,0,0
2024-03-12,화담숲주막_콜라,0,화,1,0,0
2024-03-13,화담숲주막_콜라,0,수,1,0,0
2024-03-14,화담숲주막_콜라,0,목,1,0,0
2024-03-15,화담숲주막_콜라,0,금,1,0,0
2024-03-16,화담숲주막_콜라,0,토,0,1,0
2024-03-17,화담숲주막_콜라,0,일,0,1,0
2024-03-18,화담숲주막_콜라,0,월,1,0,0
2024-03-19,화담숲주막_콜라,0,화,1,0,0
2024-03-20,화담숲주막_콜라,0,수,1,0,0
2024-03-21,화담숲주막_콜라,0,목,1,0,0
2024-03-22,화담숲주막_콜라,0,금,1,0,0
2024-03-23,화담숲주막_콜라,0,토,0,1,0
2024-03-24,화담숲주막_콜라,0,일,0,1,0
2024-03-25,화담숲주막_콜라,0,월,1,0,0
2024-03-26,화담숲주막_콜라,0,화,1,0,0
2024-03-27,화담숲주막_콜라,0,수,1,0,0
2024-03-28,화담숲주막_콜라,0,목,1,0,0
2024-03-29,화담숲주막_콜라,37,금,1,0,0
2024-03-30,화담숲주막_콜라,86,토,0,1,0
2024-03-31,화담숲주막_콜라,81,일,0,1,0
2024-04-01,화담숲주막_콜라,0,월,1,0,0
2024-04-02,화담숲주막_콜라,95,화,1,0,0
2024-04-03,화담숲주막_콜라,31,수,1,0,0
2024-04-04,화담숲주막_콜라,68,목,1,0,0
2024-04-05,화담숲주막_콜라,75,금,1,0,0
2024-04-06,화담숲주막_콜라,122,토,0,1,0
2024-04-07,화담숲주막_콜라,143,일,0,1,0
2024-04-08,화담숲주막_콜라,0,월,1,0,0
2024-04-09,화담숲주막_콜라,90,화,1,0,0
2024-04-10,화담숲주막_콜라,142,수,1,0,0
2024-04-11,화담숲주막_콜라,91,목,1,0,0
2024-04-12,화담숲주막_콜라,117,금,1,0,0
2024-04-13,화담숲주막_콜라,131,토,0,1,0
2024-04-14,화담숲주막_콜라,114,일,0,1,0
2024-04-15,화담숲주막_콜라,0,월,1,0,0
2024-04-16,화담숲주막_콜라,44,화,1,0,0
2024-04-17,화담숲주막_콜라,34,수,1,0,0
2024-04-18,화담숲주막_콜라,37,목,1,0,0
2024-04-19,화담숲주막_콜라,51,금,1,0,1
2024-04-20,화담숲주막_콜라,31,토,0,1,0
2024-04-21,화담숲주막_콜라,70,일,0,1,0
2024-04-22,화담숲주막_콜라,0,월,1,0,0
2024-04-23,화담숲주막_콜라,35,화,1,0,0
2024-04-24,화담숲주막_콜라,4,수,1,0,0
2024-04-25,화담숲주막_콜라,15,목,1,0,0
2024-04-26,화담숲주막_콜라,28,금,1,0,0
2024-04-27,화담숲주막_콜라,76,토,0,1,0
2024-04-28,화담숲주막_콜라,94,일,0,1,0
2024-04-29,화담숲주막_콜라,0,월,1,0,0
2024-04-30,화담숲주막_콜라,11,화,1,0,0
2024-05-01,화담숲주막_콜라,48,수,1,0,1
2024-05-02,화담숲주막_콜라,15,목,1,0,0
2024-05-03,화담숲주막_콜라,17,금,1,0,0
2024-05-04,화담숲주막_콜라,75,토,0,1,0
2024-05-05,화담숲주막_콜라,26,일,0,1,1
2024-05-06,화담숲주막_콜라,4,월,1,0,1
2024-05-07,화담숲주막_콜라,2,화,1,0,0
2024-05-08,화담숲주막_콜라,15,수,1,0,0
2024-05-09,화담숲주막_콜라,5,목,1,0,0
2024-05-10,화담숲주막_콜라,7,금,1,0,0
2024-05-11,화담숲주막_콜라,37,토,0,1,0
2024-05-12,화담숲주막_콜라,30,일,0,1,0
2024-05-13,화담숲주막_콜라,0,월,1,0,0
2024-05-14,화담숲주막_콜라,12,화,1,0,0
2024-05-15,화담숲주막_콜라,17,수,1,0,1
2024-05-16,화담숲주막_콜라,13,목,1,0,0
2024-05-17,화담숲주막_콜라,5,금,1,0,0
2024-05-18,화담숲주막_콜라,48,토,0,1,0
2024-05-19,화담숲주막_콜라,33,일,0,1,0
2024-05-20,화담숲주막_콜라,0,월,1,0,0
2024-05-21,화담숲주막_콜라,13,화,1,0,0
2024-05-22,화담숲주막_콜라,12,수,1,0,0
2024-05-23,화담숲주막_콜라,10,목,1,0,0
2024-05-24,화담숲주막_콜라,11,금,1,0,0
2024-05-25,화담숲주막_콜라,30,토,0,1,0
2024-05-26,화담숲주막_콜라,17,일,0,1,0
2024-05-27,화담숲주막_콜라,0,월,1,0,0
2024-05-28,화담숲주막_콜라,9,화,1,0,0
2024-05-29,화담숲주막_콜라,4,수,1,0,0
2024-05-30,화담숲주막_콜라,4,목,1,0,0
2024-05-31,화담숲주막_콜라,22,금,1,0,0
2024-06-01,화담숲주막_콜라,36,토,0,1,0
2024-06-02,화담숲주막_콜라,21,일,0,1,0
2024-06-03,화담숲주막_콜라,0,월,1,0,0
2024-06-04,화담숲주막_콜라,12,화,1,0,0
2024-06-05,화담숲주막_콜라,5,수,1,0,0
2024-06-06,화담숲주막_콜라,48,목,1,0,1
2024-06-07,화담숲주막_콜라,30,금,1,0,0
2024-06-08,화담숲주막_콜라,25,토,0,1,0
2024-06-09,화담숲주막_콜라,31,일,0,1,0
2024-06-10,화담숲주막_콜라,0,월,1,0,0
2024-06-11,화담숲주막_콜라,2,화,1,0,0
2024-06-12,화담숲주막_콜라,13,수,1,0,0
2024-06-13,화담숲주막_콜라,2,목,1,0,0
2024-06-14,화담숲주막_콜라,6,금,1,0,0
2024-06-15,화담숲주막_콜라,21,토,0,1,0
2023-01-01,화담숲주막_해물파전,0,일,0,1,1
2023-01-02,화담숲주막_해물파전,0,월,1,0,0
2023-01-03,화담숲주막_해물파전,0,화,1,0,0
2023-01-04,화담숲주막_해물파전,0,수,1,0,0
2023-01-05,화담숲주막_해물파전,0,목,1,0,0
2023-01-06,화담숲주막_해물파전,0,금,1,0,0
2023-01-07,화담숲주막_해물파전,0,토,0,1,0
2023-01-08,화담숲주막_해물파전,0,일,0,1,0
2023-01-09,화담숲주막_해물파전,0,월,1,0,0
2023-01-10,화담숲주막_해물파전,0,화,1,0,0
2023-01-11,화담숲주막_해물파전,0,수,1,0,0
2023-01-12,화담숲주막_해물파전,0,목,1,0,0
2023-01-13,화담숲주막_해물파전,0,금,1,0,0
2023-01-14,화담숲주막_해물파전,0,토,0,1,0
2023-01-15,화담숲주막_해물파전,0,일,0,1,0
2023-01-16,화담숲주막_해물파전,0,월,1,0,0
2023-01-17,화담숲주막_해물파전,0,화,1,0,0
2023-01-18,화담숲주막_해물파전,0,수,1,0,0
2023-01-19,화담숲주막_해물파전,0,목,1,0,0
2023-01-20,화담숲주막_해물파전,0,금,1,0,0
2023-01-21,화담숲주막_해물파전,0,토,0,1,1
2023-01-22,화담숲주막_해물파전,0,일,0,1,1
2023-01-23,화담숲주막_해물파전,0,월,1,0,1
2023-01-24,화담숲주막_해물파전,0,화,1,0,1
2023-01-25,화담숲주막_해물파전,0,수,1,0,0
2023-01-26,화담숲주막_해물파전,0,목,1,0,0
2023-01-27,화담숲주막_해물파전,0,금,1,0,0
2023-01-28,화담숲주막_해물파전,0,토,0,1,0
2023-01-29,화담숲주막_해물파전,0,일,0,1,0
2023-01-30,화담숲주막_해물파전,0,월,1,0,0
2023-01-31,화담숲주막_해물파전,0,화,1,0,0
2023-02-01,화담숲주막_해물파전,0,수,1,0,0
2023-02-02,화담숲주막_해물파전,0,목,1,0,0
2023-02-03,화담숲주막_해물파전,0,금,1,0,0
2023-02-04,화담숲주막_해물파전,0,토,0,1,0
2023-02-05,화담숲주막_해물파전,0,일,0,1,0
2023-02-06,화담숲주막_해물파전,0,월,1,0,0
2023-02-07,화담숲주막_해물파전,0,화,1,0,0
2023-02-08,화담숲주막_해물파전,0,수,1,0,0
2023-02-09,화담숲주막_해물파전,0,목,1,0,0
2023-02-10,화담숲주막_해물파전,0,금,1,0,0
2023-02-11,화담숲주막_해물파전,0,토,0,1,0
2023-02-12,화담숲주막_해물파전,0,일,0,1,0
2023-02-13,화담숲주막_해물파전,0,월,1,0,0
2023-02-14,화담숲주막_해물파전,0,화,1,0,0
2023-02-15,화담숲주막_해물파전,0,수,1,0,0
2023-02-16,화담숲주막_해물파전,0,목,1,0,0
2023-02-17,화담숲주막_해물파전,0,금,1,0,0
2023-02-18,화담숲주막_해물파전,0,토,0,1,0
2023-02-19,화담숲주막_해물파전,0,일,0,1,0
2023-02-20,화담숲주막_해물파전,0,월,1,0,0
2023-02-21,화담숲주막_해물파전,0,화,1,0,0
2023-02-22,화담숲주막_해물파전,0,수,1,0,0
2023-02-23,화담숲주막_해물파전,0,목,1,0,0
2023-02-24,화담숲주막_해물파전,0,금,1,0,0
2023-02-25,화담숲주막_해물파전,0,토,0,1,0
2023-02-26,화담숲주막_해물파전,0,일,0,1,0
2023-02-27,화담숲주막_해물파전,0,월,1,0,0
2023-02-28,화담숲주막_해물파전,0,화,1,0,0
2023-03-01,화담숲주막_해물파전,0,수,1,0,1
2023-03-02,화담숲주막_해물파전,0,목,1,0,0
2023-03-03,화담숲주막_해물파전,0,금,1,0,0
2023-03-04,화담숲주막_해물파전,0,토,0,1,0
2023-03-05,화담숲주막_해물파전,0,일,0,1,0
2023-03-06,화담숲주막_해물파전,0,월,1,0,0
2023-03-07,화담숲주막_해물파전,0,화,1,0,0
2023-03-08,화담숲주막_해물파전,0,수,1,0,0
2023-03-09,화담숲주막_해물파전,0,목,1,0,0
2023-03-10,화담숲주막_해물파전,0,금,1,0,0
2023-03-11,화담숲주막_해물파전,0,토,0,1,0
2023-03-12,화담숲주막_해물파전,0,일,0,1,0
2023-03-13,화담숲주막_해물파전,0,월,1,0,0
2023-03-14,화담숲주막_해물파전,0,화,1,0,0
2023-03-15,화담숲주막_해물파전,0,수,1,0,0
2023-03-16,화담숲주막_해물파전,0,목,1,0,0
2023-03-17,화담숲주막_해물파전,0,금,1,0,0
2023-03-18,화담숲주막_해물파전,0,토,0,1,0
2023-03-19,화담숲주막_해물파전,0,일,0,1,0
2023-03-20,화담숲주막_해물파전,0,월,1,0,0
2023-03-21,화담숲주막_해물파전,0,화,1,0,0
2023-03-22,화담숲주막_해물파전,0,수,1,0,0
2023-03-23,화담숲주막_해물파전,0,목,1,0,0
2023-03-24,화담숲주막_해물파전,0,금,1,0,0
2023-03-25,화담숲주막_해물파전,0,토,0,1,0
2023-03-26,화담숲주막_해물파전,0,일,0,1,0
2023-03-27,화담숲주막_해물파전,0,월,1,0,0
2023-03-28,화담숲주막_해물파전,0,화,1,0,0
2023-03-29,화담숲주막_해물파전,0,수,1,0,0
2023-03-30,화담숲주막_해물파전,0,목,1,0,0
2023-03-31,화담숲주막_해물파전,436,금,1,0,0
2023-04-01,화담숲주막_해물파전,578,토,0,1,0
2023-04-02,화담숲주막_해물파전,647,일,0,1,0
2023-04-03,화담숲주막_해물파전,0,월,1,0,0
