영업장명,메뉴명,계절,요일,쉬는날,내일도 쉬어,매출수량
카페테리아,진사골 설렁탕,겨울,토,1,1,67
카페테리아,진사골 설렁탕,겨울,일,1,0,47
카페테리아,진사골 설렁탕,겨울,월,0,0,40
카페테리아,진사골 설렁탕,겨울,화,0,0,54
카페테리아,진사골 설렁탕,겨울,수,0,0,41
카페테리아,진사골 설렁탕,겨울,목,0,1,60
카페테리아,진사골 설렁탕,겨울,금,1,1,47
카페테리아,진사골 설렁탕,겨울,토,1,1,40
카페테리아,진사골 설렁탕,겨울,일,1,1,66
카페테리아,진사골 설렁탕,겨울,월,1,0,57
카페테리아,진사골 설렁탕,겨울,화,0,0,37
카페테리아,진사골 설렁탕,겨울,수,0,0,30
카페테리아,진사골 설렁탕,겨울,목,0,0,15
카페테리아,진사골 설렁탕,겨울,금,0,1,41
카페테리아,진사골 설렁탕,겨울,토,1,1,43
카페테리아,진사골 설렁탕,겨울,일,1,0,33
카페테리아,진사골 설렁탕,겨울,월,0,0,9
카페테리아,진사골 설렁탕,겨울,화,0,0,26
카페테리아,진사골 설렁탕,겨울,수,0,0,9
카페테리아,진사골 설렁탕,겨울,목,0,0,39
카페테리아,진사골 설렁탕,겨울,금,0,1,37
카페테리아,진사골 설렁탕,겨울,토,1,1,46
카페테리아,진사골 설렁탕,겨울,일,1,0,45
카페테리아,진사골 설렁탕,겨울,월,0,0,32
카페테리아,진사골 설렁탕,겨울,화,0,0,21
카페테리아,진사골 설렁탕,겨울,수,0,0,23
카페테리아,진사골 설렁탕,겨울,목,0,1,25
카페테리아,진사골 설렁탕,겨울,금,1,1,43
카페테리아,진사골 설렁탕,겨울,토,1,1,20
카페테리아,진사골 설렁탕,겨울,일,1,0,10
카페테리아,진사골 설렁탕,겨울,월,0,0,0
카페테리아,진사골 설렁탕,겨울,화,0,0,0
카페테리아,진사골 설렁탕,겨울,수,0,0,0
카페테리아,진사골 설렁탕,겨울,목,0,0,0
카페테리아,진사골 설렁탕,겨울,금,0,1,0
카페테리아,진사골 설렁탕,겨울,토,1,1,0
카페테리아,진사골 설렁탕,겨울,일,1,0,0
카페테리아,진사골 설렁탕,겨울,월,0,0,0
카페테리아,진사골 설렁탕,겨울,화,0,0,0
카페테리아,진사골 설렁탕,겨울,수,0,0,0
카페테리아,진사골 설렁탕,겨울,목,0,0,0
카페테리아,진사골 설렁탕,겨울,금,0,1,0
카페테리아,진사골 설렁탕,겨울,토,1,1,0
카페테리아,진사골 설렁탕,겨울,일,1,0,0
카페테리아,진사골 설렁탕,겨울,월,0,0,0
카페테리아,진사골 설렁탕,겨울,화,0,0,0
카페테리아,진사골 설렁탕,겨울,수,0,0,0
카페테리아,진사골 설렁탕,겨울,목,0,0,0
카페테리아,진사골 설렁탕,겨울,금,0,1,0
카페테리아,진사골 설렁탕,겨울,토,1,1,0
카페테리아,진사골 설렁탕,겨울,일,1,0,0
카페테리아,진사골 설렁탕,겨울,월,0,0,0
카페테리아,진사골 설렁탕,겨울,화,0,0,0
카페테리아,진사골 설렁탕,겨울,수,0,0,0
카페테리아,진사골 설렁탕,겨울,목,0,0,0
카페테리아,진사골 설렁탕,겨울,금,0,1,0
카페테리아,진사골 설렁탕,겨울,토,1,1,0
카페테리아,진사골 설렁탕,겨울,일,1,0,0
카페테리아,진사골 설렁탕,봄,월,0,0,0
카페테리아,진사골 설렁탕,봄,화,0,0,0
카페테리아,진사골 설렁탕,봄,수,0,0,0
카페테리아,진사골 설렁탕,봄,목,0,0,0
카페테리아,진사골 설렁탕,봄,금,0,1,0
카페테리아,진사골 설렁탕,봄,토,1,1,0
카페테리아,진사골 설렁탕,봄,일,1,0,0
카페테리아,진사골 설렁탕,봄,월,0,0,0
카페테리아,진사골 설렁탕,봄,화,0,1,0
카페테리아,진사골 설렁탕,봄,수,1,0,0
카페테리아,진사골 설렁탕,봄,목,0,0,0
카페테리아,진사골 설렁탕,봄,금,0,1,0
카페테리아,진사골 설렁탕,봄,토,1,1,0
카페테리아,진사골 설렁탕,봄,일,1,0,0
카페테리아,진사골 설렁탕,봄,월,0,0,0
카페테리아,진사골 설렁탕,봄,화,0,0,0
카페테리아,진사골 설렁탕,봄,수,0,0,0
카페테리아,진사골 설렁탕,봄,목,0,0,0
카페테리아,진사골 설렁탕,봄,금,0,1,0
카페테리아,진사골 설렁탕,봄,토,1,1,0
카페테리아,진사골 설렁탕,봄,일,1,0,0
카페테리아,진사골 설렁탕,봄,월,0,0,0
카페테리아,진사골 설렁탕,봄,화,0,0,0
카페테리아,진사골 설렁탕,봄,수,0,0,0
카페테리아,진사골 설렁탕,봄,목,0,0,0
카페테리아,진사골 설렁탕,봄,금,0,1,0
카페테리아,진사골 설렁탕,봄,토,1,1,0
카페테리아,진사골 설렁탕,봄,일,1,0,0
카페테리아,진사골 설렁탕,봄,월,0,0,0
카페테리아,진사골 설렁탕,봄,화,0,1,0
카페테리아,진사골 설렁탕,봄,수,1,0,0
카페테리아,진사골 설렁탕,봄,목,0,0,0
카페테리아,진사골 설렁탕,봄,금,0,1,0
카페테리아,진사골 설렁탕,봄,토,1,1,0
카페테리아,진사골 설렁탕,봄,일,1,1,0
카페테리아,진사골 설렁탕,봄,월,1,0,0
카페테리아,진사골 설렁탕,봄,화,0,0,0
카페테리아,진사골 설렁탕,봄,수,0,0,0
카페테리아,진사골 설렁탕,봄,목,0,0,0
카페테리아,진사골 설렁탕,봄,금,0,1,0
카페테리아,진사골 설렁탕,봄,토,1,1,0
카페테리아,진사골 설렁탕,봄,일,1,0,0
카페테리아,진사골 설렁탕,봄,월,0,0,0
카페테리아,진사골 설렁탕,봄,화,0,1,0
카페테리아,진사골 설렁탕,봄,수,1,0,0
카페테리아,진사골 설렁탕,봄,목,0,0,0
카페테리아,진사골 설렁탕,봄,금,0,1,0
카페테리아,진사골 설렁탕,봄,토,1,1,0
카페테리아,진사골 설렁탕,봄,일,1,0,0
카페테리아,진사골 설렁탕,봄,월,0,0,0
카페테리아,진사골 설렁탕,봄,화,0,0,0
카페테리아,진사골 설렁탕,봄,수,0,0,0
카페테리아,진사골 설렁탕,봄,목,0,0,0
카페테리아,진사골 설렁탕,봄,금,0,1,0
카페테리아,진사골 설렁탕,봄,토,1,1,0
카페테리아,진사골 설렁탕,봄,일,1,0,0
카페테리아,진사골 설렁탕,봄,월,0,0,0
카페테리아,진사골 설렁탕,봄,화,0,0,0
카페테리아,진사골 설렁탕,봄,수,0,0,0
카페테리아,진사골 설렁탕,봄,목,0,0,0
카페테리아,진사골 설렁탕,봄,금,0,1,0
카페테리아,진사골 설렁탕,봄,토,1,1,0
카페테리아,진사골 설렁탕,봄,일,1,0,0
카페테리아,진사골 설렁탕,봄,월,0,0,0
카페테리아,진사골 설렁탕,봄,화,0,0,0
카페테리아,진사골 설렁탕,봄,수,0,1,0
카페테리아,진사골 설렁탕,봄,목,1,0,0
카페테리아,진사골 설렁탕,봄,금,0,1,0
카페테리아,진사골 설렁탕,봄,토,1,1,0
카페테리아,진사골 설렁탕,봄,일,1,0,0
카페테리아,진사골 설렁탕,봄,월,0,0,0
카페테리아,진사골 설렁탕,봄,화,0,0,0
카페테리아,진사골 설렁탕,봄,수,0,0,0
카페테리아,진사골 설렁탕,봄,목,0,0,0
카페테리아,진사골 설렁탕,봄,금,0,1,0
카페테리아,진사골 설렁탕,봄,토,1,0,0
카페테리아,짜장면,겨울,일,1,0,77
카페테리아,짜장면,겨울,월,0,0,76
카페테리아,짜장면,겨울,화,0,0,69
카페테리아,짜장면,겨울,수,0,0,51
카페테리아,짜장면,겨울,목,0,0,89
카페테리아,짜장면,겨울,금,0,1,74
카페테리아,짜장면,겨울,토,1,1,90
카페테리아,짜장면,겨울,일,1,0,105
카페테리아,짜장면,겨울,월,0,0,82
카페테리아,짜장면,겨울,화,0,0,69
카페테리아,짜장면,겨울,수,0,0,77
카페테리아,짜장면,겨울,목,0,0,79
카페테리아,짜장면,겨울,금,0,1,23
카페테리아,짜장면,겨울,토,1,1,49
카페테리아,짜장면,겨울,일,1,0,105
카페테리아,짜장면,겨울,월,0,0,70
카페테리아,짜장면,겨울,화,0,0,57
카페테리아,짜장면,겨울,수,0,0,69
카페테리아,짜장면,겨울,목,0,0,58
카페테리아,짜장면,겨울,금,0,1,70
카페테리아,짜장면,겨울,토,1,1,132
카페테리아,짜장면,겨울,일,1,1,100
카페테리아,짜장면,겨울,월,1,1,185
카페테리아,짜장면,겨울,화,1,0,92
카페테리아,짜장면,겨울,수,0,0,62
카페테리아,짜장면,겨울,목,0,0,64
카페테리아,짜장면,겨울,금,0,1,60
카페테리아,짜장면,겨울,토,1,1,135
카페테리아,짜장면,겨울,일,1,0,120
카페테리아,짜장면,겨울,월,0,0,75
카페테리아,짜장면,겨울,화,0,0,47
카페테리아,짜장면,겨울,수,0,0,64
카페테리아,짜장면,겨울,목,0,0,46
카페테리아,짜장면,겨울,금,0,1,57
카페테리아,짜장면,겨울,토,1,1,126
카페테리아,짜장면,겨울,일,1,0,125
카페테리아,짜장면,겨울,월,0,0,39
카페테리아,짜장면,겨울,화,0,0,46
카페테리아,짜장면,겨울,수,0,0,58
카페테리아,짜장면,겨울,목,0,0,71
카페테리아,짜장면,겨울,금,0,1,63
카페테리아,짜장면,겨울,토,1,1,98
카페테리아,짜장면,겨울,일,1,0,106
카페테리아,짜장면,겨울,월,0,0,77
카페테리아,짜장면,겨울,화,0,0,40
카페테리아,짜장면,겨울,수,0,0,57
카페테리아,짜장면,겨울,목,0,0,57
카페테리아,짜장면,겨울,금,0,1,49
카페테리아,짜장면,겨울,토,1,1,85
카페테리아,짜장면,겨울,일,1,0,77
카페테리아,짜장면,겨울,월,0,0,67
카페테리아,짜장면,겨울,화,0,0,63
카페테리아,짜장면,겨울,수,0,0,45
카페테리아,짜장면,겨울,목,0,0,28
카페테리아,짜장면,겨울,금,0,1,47
카페테리아,짜장면,겨울,토,1,1,55
카페테리아,짜장면,겨울,일,1,0,56
카페테리아,짜장면,겨울,월,0,0,55
카페테리아,짜장면,겨울,화,0,1,29
카페테리아,짜장면,겨울,수,1,0,19
카페테리아,짜장면,겨울,목,0,0,0
카페테리아,짜장면,겨울,금,0,1,0
카페테리아,짜장면,겨울,토,1,1,0
카페테리아,짜장면,겨울,일,1,0,0
카페테리아,짜장면,겨울,월,0,0,0
카페테리아,짜장면,겨울,화,0,0,0
카페테리아,짜장면,겨울,수,0,0,0
카페테리아,짜장면,겨울,목,0,0,0
카페테리아,짜장면,겨울,금,0,1,0
카페테리아,짜장면,겨울,토,1,1,2
카페테리아,짜장면,겨울,일,1,0,3
카페테리아,짜장면,겨울,월,0,0,0
카페테리아,짜장면,겨울,화,0,0,0
카페테리아,짜장면,겨울,수,0,0,0
카페테리아,짜장면,겨울,목,0,0,1
카페테리아,짜장면,겨울,금,0,1,3
카페테리아,짜장면,겨울,토,1,1,6
카페테리아,짜장면,겨울,일,1,0,2
카페테리아,짜장면,겨울,월,0,0,0
카페테리아,짜장면,겨울,화,0,0,0
카페테리아,짜장면,겨울,수,0,0,0
카페테리아,짜장면,겨울,목,0,0,0
카페테리아,짜장면,겨울,금,0,1,1
카페테리아,짜장면,겨울,토,1,1,3
카페테리아,짜장면,겨울,일,1,0,3
카페테리아,짜장면,겨울,월,0,0,1
카페테리아,짜장면,겨울,화,0,0,1
카페테리아,짜장면,겨울,수,0,0,0
카페테리아,짜장면,겨울,목,0,0,0
카페테리아,짜장면,겨울,금,0,1,2
카페테리아,짜장면,봄,토,1,1,14
카페테리아,짜장면,봄,일,1,0,9
카페테리아,짜장면,봄,월,0,0,1
카페테리아,짜장면,봄,화,0,0,3
카페테리아,짜장면,봄,수,0,0,2
카페테리아,짜장면,봄,목,0,0,3
카페테리아,짜장면,봄,금,0,1,1
카페테리아,짜장면,봄,토,1,1,13
카페테리아,짜장면,봄,일,1,0,10
카페테리아,짜장면,봄,월,0,0,1
카페테리아,짜장면,봄,화,0,0,0
카페테리아,짜장면,봄,수,0,0,2
카페테리아,짜장면,봄,목,0,0,1
카페테리아,짜장면,봄,금,0,1,10
카페테리아,짜장면,봄,토,1,1,8
카페테리아,짜장면,봄,일,1,0,3
카페테리아,짜장면,봄,월,0,0,2
카페테리아,짜장면,봄,화,0,0,3
카페테리아,짜장면,봄,수,0,0,4
카페테리아,짜장면,봄,목,0,0,2
카페테리아,짜장면,봄,금,0,1,4
카페테리아,짜장면,봄,토,1,1,11
카페테리아,짜장면,봄,일,1,0,11
카페테리아,짜장면,봄,월,0,0,4
카페테리아,짜장면,봄,화,0,0,1
카페테리아,짜장면,봄,수,0,0,2
카페테리아,짜장면,봄,목,0,0,0
카페테리아,짜장면,봄,금,0,1,2
카페테리아,짜장면,봄,토,1,1,6
카페테리아,짜장면,봄,일,1,1,24
카페테리아,짜장면,봄,월,1,0,5
카페테리아,짜장면,봄,화,0,0,4
카페테리아,짜장면,봄,수,0,0,1
카페테리아,짜장면,봄,목,0,1,10
카페테리아,짜장면,봄,금,1,1,7
카페테리아,짜장면,봄,토,1,1,9
카페테리아,짜장면,봄,일,1,0,18
카페테리아,짜장면,봄,월,0,0,3
카페테리아,짜장면,봄,화,0,0,2
카페테리아,짜장면,봄,수,0,0,0
카페테리아,짜장면,봄,목,0,0,1
카페테리아,짜장면,봄,금,0,1,3
카페테리아,짜장면,봄,토,1,1,20
카페테리아,짜장면,봄,일,1,0,16
카페테리아,짜장면,봄,월,0,0,1
카페테리아,짜장면,봄,화,0,0,0
카페테리아,짜장면,봄,수,0,0,1
카페테리아,짜장면,봄,목,0,0,4
카페테리아,짜장면,봄,금,0,1,4
카페테리아,짜장면,봄,토,1,1,13
카페테리아,짜장면,봄,일,1,0,17
카페테리아,짜장면,봄,월,0,0,0
카페테리아,짜장면,봄,화,0,0,1
카페테리아,짜장면,봄,수,0,0,0
카페테리아,짜장면,봄,목,0,0,1
카페테리아,짜장면,봄,금,0,1,7
카페테리아,짜장면,봄,토,1,1,8
카페테리아,짜장면,봄,일,1,1,7
카페테리아,짜장면,봄,월,1,0,21
카페테리아,짜장면,봄,화,0,0,2
카페테리아,짜장면,봄,수,0,0,4
카페테리아,짜장면,봄,목,0,0,1
카페테리아,짜장면,봄,금,0,1,5
카페테리아,짜장면,봄,토,1,1,14
카페테리아,짜장면,봄,일,1,0,40
카페테리아,짜장면,봄,월,0,1,18
카페테리아,짜장면,봄,화,1,0,39
카페테리아,짜장면,봄,수,0,0,2
카페테리아,짜장면,봄,목,0,0,0
카페테리아,짜장면,봄,금,0,1,2
카페테리아,짜장면,봄,토,1,1,10
카페테리아,짜장면,봄,일,1,0,13
카페테리아,짜장면,봄,월,0,0,1
카페테리아,짜장면,봄,화,0,0,1
카페테리아,짜장면,봄,수,0,0,1
카페테리아,짜장면,봄,목,0,0,3
카페테리아,짜장면,봄,금,0,1,8
카페테리아,짜장면,봄,토,1,1,16
카페테리아,짜장면,봄,일,1,0,17
카페테리아,짜장면,봄,월,0,0,2
카페테리아,짜장면,봄,화,0,0,1
카페테리아,짜장면,봄,수,0,0,2
카페테리아,짜장면,봄,목,0,0,0
카페테리아,짜장면,봄,금,0,1,6
카페테리아,짜장면,봄,토,1,1,12
카페테리아,짜장면,봄,일,1,0,15
카페테리아,짜장면,봄,월,0,0,2
카페테리아,짜장면,봄,화,0,0,2
카페테리아,짜장면,봄,수,0,0,0
카페테리아,짜장면,봄,목,0,0,1
카페테리아,짜장면,봄,금,0,1,9
카페테리아,짜장면,여름,토,1,1,17
카페테리아,짜장면,여름,일,1,0,7
카페테리아,짜장면,여름,월,0,0,0
카페테리아,짜장면,여름,화,0,0,2
카페테리아,짜장면,여름,수,0,0,2
카페테리아,짜장면,여름,목,0,0,0
카페테리아,짜장면,여름,금,0,1,5
카페테리아,짜장면,여름,토,1,1,11
카페테리아,짜장면,여름,일,1,0,11
카페테리아,짜장면,여름,월,0,0,2
카페테리아,짜장면,여름,화,0,0,0
카페테리아,짜장면,여름,수,0,0,0
카페테리아,짜장면,여름,목,0,0,0
카페테리아,짜장면,여름,금,0,1,2
카페테리아,짜장면,여름,토,1,1,3
카페테리아,짜장면,여름,일,1,0,6
카페테리아,짜장면,여름,월,0,0,0
카페테리아,짜장면,여름,화,0,0,2
카페테리아,짜장면,여름,수,0,0,2
카페테리아,짜장면,여름,목,0,0,0
카페테리아,짜장면,여름,금,0,1,10
카페테리아,짜장면,여름,토,1,1,18
카페테리아,짜장면,여름,일,1,0,10
카페테리아,짜장면,여름,월,0,0,18
카페테리아,짜장면,여름,화,0,0,9
카페테리아,짜장면,여름,수,0,0,12
카페테리아,짜장면,여름,목,0,0,25
카페테리아,짜장면,여름,금,0,1,20
카페테리아,짜장면,여름,토,1,1,23
카페테리아,짜장면,여름,일,1,0,12
카페테리아,짜장면,여름,월,0,0,26
카페테리아,짜장면,여름,화,0,0,9
카페테리아,짜장면,여름,수,0,0,13
카페테리아,짜장면,여름,목,0,0,9
카페테리아,짜장면,여름,금,0,1,14
카페테리아,짜장면,여름,토,1,1,9
카페테리아,짜장면,여름,일,1,0,7
카페테리아,짜장면,여름,월,0,0,17
카페테리아,짜장면,여름,화,0,0,7
카페테리아,짜장면,여름,수,0,0,11
카페테리아,짜장면,여름,목,0,0,5
카페테리아,짜장면,여름,금,0,1,6
카페테리아,짜장면,여름,토,1,1,14
카페테리아,짜장면,여름,일,1,0,27
카페테리아,짜장면,여름,월,0,1,17
카페테리아,짜장면,여름,화,1,0,16
카페테리아,짜장면,여름,수,0,0,7
카페테리아,짜장면,여름,목,0,0,5
카페테리아,짜장면,여름,금,0,1,13
카페테리아,짜장면,여름,토,1,1,10
카페테리아,짜장면,여름,일,1,0,4
카페테리아,짜장면,여름,월,0,0,11
카페테리아,짜장면,여름,화,0,0,4
카페테리아,짜장면,여름,수,0,0,3
카페테리아,짜장면,여름,목,0,0,3
카페테리아,짜장면,여름,금,0,1,5
카페테리아,짜장면,여름,토,1,1,9
카페테리아,짜장면,여름,일,1,0,12
카페테리아,짜장면,여름,월,0,0,1
카페테리아,짜장면,여름,화,0,0,1
카페테리아,짜장면,여름,수,0,0,0
카페테리아,짜장면,여름,목,0,0,0
카페테리아,짜장면,가을,금,0,1,2
카페테리아,짜장면,가을,토,1,1,9
카페테리아,짜장면,가을,일,1,0,14
카페테리아,짜장면,가을,월,0,0,1
카페테리아,짜장면,가을,화,0,0,2
카페테리아,짜장면,가을,수,0,0,0
카페테리아,짜장면,가을,목,0,0,4
카페테리아,짜장면,가을,금,0,1,3
카페테리아,짜장면,가을,토,1,1,22
카페테리아,짜장면,가을,일,1,0,8
카페테리아,짜장면,가을,월,0,0,0
카페테리아,짜장면,가을,화,0,0,3
카페테리아,짜장면,가을,수,0,0,1
카페테리아,짜장면,가을,목,0,0,5
카페테리아,짜장면,가을,금,0,1,6
카페테리아,짜장면,가을,토,1,1,10
카페테리아,짜장면,가을,일,1,0,12
카페테리아,짜장면,가을,월,0,0,1
카페테리아,짜장면,가을,화,0,0,1
카페테리아,짜장면,가을,수,0,0,0
카페테리아,짜장면,가을,목,0,0,2
카페테리아,짜장면,가을,금,0,1,2
카페테리아,짜장면,가을,토,1,1,25
카페테리아,짜장면,가을,일,1,0,12
카페테리아,짜장면,가을,월,0,0,0
카페테리아,짜장면,가을,화,0,0,2
카페테리아,짜장면,가을,수,0,1,4
카페테리아,짜장면,가을,목,1,1,24
카페테리아,짜장면,가을,금,1,1,37
카페테리아,짜장면,가을,토,1,1,21
카페테리아,짜장면,가을,일,1,1,30
카페테리아,짜장면,가을,월,1,1,40
카페테리아,짜장면,가을,화,1,0,22
카페테리아,짜장면,가을,수,0,0,3
카페테리아,짜장면,가을,목,0,0,2
카페테리아,짜장면,가을,금,0,1,7
카페테리아,짜장면,가을,토,1,1,28
카페테리아,짜장면,가을,일,1,1,35
카페테리아,짜장면,가을,월,1,0,25
카페테리아,짜장면,가을,화,0,0,8
카페테리아,짜장면,가을,수,0,0,6
카페테리아,짜장면,가을,목,0,0,3
카페테리아,짜장면,가을,금,0,1,5
카페테리아,짜장면,가을,토,1,1,10
카페테리아,짜장면,가을,일,1,0,25
카페테리아,짜장면,가을,월,0,0,8
카페테리아,짜장면,가을,화,0,0,7
카페테리아,짜장면,가을,수,0,0,11
카페테리아,짜장면,가을,목,0,0,11
카페테리아,짜장면,가을,금,0,1,12
카페테리아,짜장면,가을,토,1,1,21
카페테리아,짜장면,가을,일,1,0,34
카페테리아,짜장면,가을,월,0,0,14
카페테리아,짜장면,가을,화,0,0,11
카페테리아,짜장면,가을,수,0,0,8
카페테리아,짜장면,가을,목,0,0,6
카페테리아,짜장면,가을,금,0,1,8
카페테리아,짜장면,가을,토,1,1,17
카페테리아,짜장면,가을,일,1,0,15
카페테리아,짜장면,가을,월,0,0,16
카페테리아,짜장면,가을,화,0,0,10
카페테리아,짜장면,가을,수,0,0,9
카페테리아,짜장면,가을,목,0,0,8
카페테리아,짜장면,가을,금,0,1,2
카페테리아,짜장면,가을,토,1,1,9
카페테리아,짜장면,가을,일,1,0,20
카페테리아,짜장면,가을,월,0,0,7
카페테리아,짜장면,가을,화,0,0,5
카페테리아,짜장면,가을,수,0,0,12
카페테리아,짜장면,가을,목,0,0,1
카페테리아,짜장면,가을,금,0,1,8
카페테리아,짜장면,가을,토,1,1,10
카페테리아,짜장면,가을,일,1,0,8
카페테리아,짜장면,가을,월,0,0,3
카페테리아,짜장면,가을,화,0,0,2
카페테리아,짜장면,가을,수,0,0,10
카페테리아,짜장면,가을,목,0,0,2
카페테리아,짜장면,가을,금,0,1,5
카페테리아,짜장면,가을,토,1,1,9
카페테리아,짜장면,가을,일,1,0,2
카페테리아,짜장면,가을,월,0,0,1
카페테리아,짜장면,가을,화,0,0,3
카페테리아,짜장면,가을,수,0,0,1
카페테리아,짜장면,가을,목,0,0,3
카페테리아,짜장면,가을,금,0,1,4
카페테리아,짜장면,가을,토,1,1,14
카페테리아,짜장면,가을,일,1,0,7
카페테리아,짜장면,가을,월,0,0,1
카페테리아,짜장면,가을,화,0,0,0
카페테리아,짜장면,가을,수,0,0,2
카페테리아,짜장면,가을,목,0,0,0
카페테리아,짜장면,겨울,금,0,1,3
카페테리아,짜장면,겨울,토,1,1,11
카페테리아,짜장면,겨울,일,1,0,5
카페테리아,짜장면,겨울,월,0,0,0
카페테리아,짜장면,겨울,화,0,0,0
카페테리아,짜장면,겨울,수,0,0,3
카페테리아,짜장면,겨울,목,0,0,3
카페테리아,짜장면,겨울,금,0,1,15
카페테리아,짜장면,겨울,토,1,1,42
카페테리아,짜장면,겨울,일,1,0,41
카페테리아,짜장면,겨울,월,0,0,18
카페테리아,짜장면,겨울,화,0,0,13
카페테리아,짜장면,겨울,수,0,0,14
카페테리아,짜장면,겨울,목,0,0,8
카페테리아,짜장면,겨울,금,0,1,10
카페테리아,짜장면,겨울,토,1,1,40
카페테리아,짜장면,겨울,일,1,0,30
카페테리아,짜장면,겨울,월,0,0,49
카페테리아,짜장면,겨울,화,0,0,47
카페테리아,짜장면,겨울,수,0,0,51
카페테리아,짜장면,겨울,목,0,0,45
카페테리아,짜장면,겨울,금,0,1,46
카페테리아,짜장면,겨울,토,1,1,66
카페테리아,짜장면,겨울,일,1,1,94
카페테리아,짜장면,겨울,월,1,0,93
카페테리아,짜장면,겨울,화,0,0,60
카페테리아,짜장면,겨울,수,0,0,87
카페테리아,짜장면,겨울,목,0,0,76
카페테리아,짜장면,겨울,금,0,1,71
카페테리아,짜장면,겨울,토,1,1,90
카페테리아,짜장면,겨울,일,1,1,84
카페테리아,짜장면,겨울,월,1,0,75
카페테리아,짜장면,겨울,화,0,0,65
카페테리아,짜장면,겨울,수,0,0,52
카페테리아,짜장면,겨울,목,0,0,64
카페테리아,짜장면,겨울,금,0,1,61
카페테리아,짜장면,겨울,토,1,1,124
카페테리아,짜장면,겨울,일,1,0,103
카페테리아,짜장면,겨울,월,0,0,66
카페테리아,짜장면,겨울,화,0,0,60
카페테리아,짜장면,겨울,수,0,0,70
카페테리아,짜장면,겨울,목,0,0,85
카페테리아,짜장면,겨울,금,0,1,79
카페테리아,짜장면,겨울,토,1,1,158
카페테리아,짜장면,겨울,일,1,0,94
카페테리아,짜장면,겨울,월,0,0,70
카페테리아,짜장면,겨울,화,0,0,77
카페테리아,짜장면,겨울,수,0,0,62
카페테리아,짜장면,겨울,목,0,0,56
카페테리아,짜장면,겨울,금,0,1,71
카페테리아,짜장면,겨울,토,1,1,87
카페테리아,짜장면,겨울,일,1,0,118
카페테리아,짜장면,겨울,월,0,0,69
카페테리아,짜장면,겨울,화,0,0,55
카페테리아,짜장면,겨울,수,0,0,44
카페테리아,짜장면,겨울,목,0,0,66
카페테리아,짜장면,겨울,금,0,1,56
카페테리아,짜장면,겨울,토,1,1,122
카페테리아,짜장면,겨울,일,1,0,88
카페테리아,짜장면,겨울,월,0,0,71
카페테리아,짜장면,겨울,화,0,0,63
카페테리아,짜장면,겨울,수,0,0,49
카페테리아,짜장면,겨울,목,0,0,61
카페테리아,짜장면,겨울,금,0,1,67
카페테리아,짜장면,겨울,토,1,1,97
카페테리아,짜장면,겨울,일,1,0,90
카페테리아,짜장면,겨울,월,0,0,36
카페테리아,짜장면,겨울,화,0,0,38
카페테리아,짜장면,겨울,수,0,0,56
카페테리아,짜장면,겨울,목,0,1,42
카페테리아,짜장면,겨울,금,1,1,63
카페테리아,짜장면,겨울,토,1,1,68
카페테리아,짜장면,겨울,일,1,1,127
카페테리아,짜장면,겨울,월,1,0,84
카페테리아,짜장면,겨울,화,0,0,45
카페테리아,짜장면,겨울,수,0,0,43
카페테리아,짜장면,겨울,목,0,0,12
카페테리아,짜장면,겨울,금,0,1,52
카페테리아,짜장면,겨울,토,1,1,68
카페테리아,짜장면,겨울,일,1,0,64
카페테리아,짜장면,겨울,월,0,0,10
카페테리아,짜장면,겨울,화,0,0,18
카페테리아,짜장면,겨울,수,0,0,20
카페테리아,짜장면,겨울,목,0,0,62
카페테리아,짜장면,겨울,금,0,1,48
카페테리아,짜장면,겨울,토,1,1,53
카페테리아,짜장면,겨울,일,1,0,72
카페테리아,짜장면,겨울,월,0,0,44
카페테리아,짜장면,겨울,화,0,0,37
카페테리아,짜장면,겨울,수,0,0,32
카페테리아,짜장면,겨울,목,0,1,33
카페테리아,짜장면,겨울,금,1,1,69
카페테리아,짜장면,겨울,토,1,1,30
카페테리아,짜장면,겨울,일,1,0,5
카페테리아,짜장면,겨울,월,0,0,0
카페테리아,짜장면,겨울,화,0,0,0
카페테리아,짜장면,겨울,수,0,0,0
카페테리아,짜장면,겨울,목,0,0,0
카페테리아,짜장면,겨울,금,0,1,0
카페테리아,짜장면,겨울,토,1,1,0
카페테리아,짜장면,겨울,일,1,0,0
카페테리아,짜장면,겨울,월,0,0,0
카페테리아,짜장면,겨울,화,0,0,0
카페테리아,짜장면,겨울,수,0,0,0
카페테리아,짜장면,겨울,목,0,0,0
카페테리아,짜장면,겨울,금,0,1,3
카페테리아,짜장면,겨울,토,1,1,8
카페테리아,짜장면,겨울,일,1,0,0
카페테리아,짜장면,겨울,월,0,0,0
카페테리아,짜장면,겨울,화,0,0,0
카페테리아,짜장면,겨울,수,0,0,0
카페테리아,짜장면,겨울,목,0,0,0
카페테리아,짜장면,겨울,금,0,1,2
카페테리아,짜장면,겨울,토,1,1,7
카페테리아,짜장면,겨울,일,1,0,6
카페테리아,짜장면,겨울,월,0,0,2
카페테리아,짜장면,겨울,화,0,0,0
카페테리아,짜장면,겨울,수,0,0,0
카페테리아,짜장면,겨울,목,0,0,0
카페테리아,짜장면,겨울,금,0,1,4
카페테리아,짜장면,겨울,토,1,1,12
카페테리아,짜장면,겨울,일,1,0,6
카페테리아,짜장면,봄,월,0,0,0
